p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
3.4266544697021495e-28,0.19351810377803857,0.981,0.71,7.057537545798548e-24,1,Grin2b
6.85225052981736e-28,0.19239545332230107,0.81,0.44,1.4112895191211833e-23,1,5330434G04Rik
2.6422614226582892e-27,0.22571425937205622,0.466,0.18,5.442001626107012e-23,1,Atp6v0c
2.7473726157590048e-27,0.1822704525238975,0.828,0.473,5.658488639417246e-23,1,Atp1a3
2.855332382912198e-27,0.29681120171831543,0.813,0.6,5.880842575845963e-23,1,Epha5
1.1867080075595661e-26,0.3064149172359403,0.72,0.388,2.4441438123696823e-22,1,Grm8
1.9342141735619376e-26,0.22703300296995726,0.593,0.25,3.983707511868167e-22,1,Caln1
2.3168202441792383e-26,0.19259768042801975,0.56,0.26,4.77172297491156e-22,1,Hap1
6.495681031147357e-26,0.1944908937812651,0.91,0.683,1.3378504651751097e-21,1,Rtn1
1.448675740913864e-25,0.2826553339512913,0.933,0.662,2.983692555986194e-21,1,Sgcz
5.343890796018668e-25,0.2610146184297948,0.944,0.734,1.1006277483480048e-20,1,Nrg1
6.843154219589517e-25,0.17884111467711916,0.951,0.627,1.409416043066657e-20,1,Myt1l
6.965491654634968e-25,0.22928622709465885,0.851,0.491,1.434612661188618e-20,1,Gm20642
1.0606702692169579e-24,0.17887946674362498,0.866,0.561,2.1845564864792464e-20,1,Pak3
2.8767060429519517e-24,0.19571039233084508,0.963,0.685,5.924863766063839e-20,1,Lrfn5
3.295601418958132e-24,0.19684834596810563,0.619,0.309,6.787620682486169e-20,1,Vsnl1
3.316199936135705e-24,0.21051043149707166,0.493,0.225,6.830045388465099e-20,1,Fam135b
3.791863920187629e-24,0.18063404300900565,0.996,0.877,7.809722930018441e-20,1,Macrod2
4.352096138325923e-24,0.18514513054115261,0.832,0.547,8.96357720649607e-20,1,Cdr1os
5.759189315716318e-24,0.22713233516128195,0.981,0.864,1.186162631464933e-19,1,Csmd3
1.1509694586808298e-23,0.1888749412038313,0.951,0.658,2.3705366970990373e-19,1,Ppfia2
1.4932636708910936e-23,0.20415756388747774,0.951,0.768,3.0755258565672963e-19,1,Ptprn2
1.5654582777244747e-23,0.2165531973857484,0.881,0.539,3.224217868801328e-19,1,Khdrbs2
2.91348153715756e-23,0.15557848516450115,0.425,0.164,6.00060657392971e-19,1,Pdcd7
4.920993410919127e-23,0.2571450772196229,0.896,0.636,1.0135278029129034e-18,1,Galntl6
1.0235766955833955e-22,0.20924759050191058,0.649,0.358,2.1081585622235612e-18,1,Tubb3
1.545179447840445e-22,0.19001263383749956,0.937,0.692,3.1824515907721806e-18,1,Kcnb2
1.9030293347681445e-22,0.2766590614532366,0.896,0.772,3.9194792178884704e-18,1,Asic2
1.9659650479677437e-22,0.2658482522165783,0.549,0.241,4.049101612794365e-18,1,Chrm3
2.3997802453155962e-22,0.15246167827884533,0.34,0.111,4.942587393252002e-18,1,Gabra1
2.9293574316016025e-22,0.28101685244497404,0.66,0.331,6.033304566126661e-18,1,C130073E24Rik
6.360375956613838e-22,0.1869655045792688,0.604,0.312,1.309983032024186e-17,1,Rit2
6.558922046805164e-22,0.2507178218704833,0.862,0.57,1.3508755847599916e-17,1,Cntnap5a
8.141939821405861e-22,0.18319117584853906,0.963,0.688,1.6769139256167513e-17,1,Dscam
1.2390903058190738e-21,0.15844264109890882,0.828,0.488,2.5520303938649646e-17,1,Hecw1
1.5411661420881618e-21,0.1861281472314818,0.653,0.313,3.174185786244778e-17,1,Kif26b
1.791892648229949e-21,0.14064916164658248,0.97,0.716,3.690582098294403e-17,1,Mapt
1.8420048081612265e-21,0.15548783177597086,0.832,0.514,3.793793102888862e-17,1,Pde4dip
2.0233289115408817e-21,0.15854420436303285,0.993,0.846,4.1672482262096e-17,1,Map1b
2.7011197757851347e-21,0.21608905595296524,0.881,0.618,5.563226290207064e-17,1,Brinp3
2.782493776100006e-21,0.19761843159847037,0.989,0.898,5.730824181255573e-17,1,Fgf14
3.38720181504541e-21,0.20113640417588075,0.963,0.789,6.976280858267527e-17,1,Kcnip4
4.3392455778573286e-21,0.29469005207371346,0.78,0.484,8.937110192154955e-17,1,Nxph1
6.939800146653328e-21,0.19730403600042373,0.41,0.166,1.4293212382047193e-16,1,Trpc5
7.604381675642292e-21,0.1433260590162675,0.985,0.757,1.5661984499152864e-16,1,Fam155a
7.750969967756438e-21,0.1801144056314128,0.903,0.654,1.596389774559116e-16,1,Cacna1e
9.585138220166977e-21,0.21519868239000312,0.399,0.146,1.9741550678255904e-16,1,Vwc2l
1.1745452889158806e-20,0.2270635419251702,0.799,0.5,2.4190934770511477e-16,1,Epha6
2.4912307700128147e-20,0.225179865356739,0.69,0.384,5.130938893918393e-16,1,Fstl5
3.009214566039607e-20,0.15755210818642812,0.784,0.469,6.197778320215175e-16,1,Kif5c
5.216165891475508e-20,0.18561463782576343,0.575,0.319,1.0743215270082957e-15,1,Stmn3
6.264290072546468e-20,0.21071475729801936,0.821,0.62,1.2901931833416704e-15,1,Basp1
6.345934389332355e-20,0.3131133989349153,0.69,0.485,1.307008646826892e-15,1,Tuba1a
7.34108503770547e-20,0.18747616867373396,0.425,0.164,1.5119698743658186e-15,1,Gm45323
1.5272236160699765e-19,0.17708148406590696,0.94,0.67,3.1454697596577238e-15,1,Cntn5
1.643335709042492e-19,0.15138897937841506,0.866,0.548,3.3846142263439165e-15,1,Samd12
2.1484406516293994e-19,0.27075547529130595,0.526,0.268,4.424928366095911e-15,1,Alk
2.9183511932688966e-19,0.11665859254747904,0.276,0.069,6.010636117656619e-15,1,Baiap3
5.677476982497046e-19,0.1393517667505727,0.951,0.74,1.1693331593150916e-14,1,Pclo
1.0908824205468983e-18,0.2780859956430538,0.56,0.235,2.246781433358392e-14,1,4930555F03Rik
1.3435421701194114e-18,0.15783191753918702,0.78,0.478,2.76715945357794e-14,1,Snap25
1.3794946360114257e-18,0.14092526108930595,0.284,0.084,2.8412071523291322e-14,1,Nap1l5
1.392251686020609e-18,0.1356854249779691,0.97,0.729,2.867481572528046e-14,1,Tmem178b
2.316148851465077e-18,0.17507631030873555,0.608,0.285,4.7703401744774727e-14,1,Kcnip1
2.932026426697354e-18,0.13152881518493303,0.354,0.138,6.03880162842587e-14,1,Fxyd6
7.557078588471937e-18,0.13928598294406475,0.795,0.5,1.55645590608168e-13,1,Ksr2
8.964858333302967e-18,0.195426145057901,0.959,0.834,1.8464022223270792e-13,1,Negr1
9.217625948743548e-18,0.18291953199747535,0.754,0.42,1.898462240403221e-13,1,Rmst
9.641010498784436e-18,0.16423126582033282,0.731,0.392,1.9856625223296426e-13,1,Pcdh15
1.3545983964332625e-17,0.18856319836325836,0.631,0.346,2.7899308572939473e-13,1,Gm32509
1.417096787591323e-17,0.20174410194123293,0.896,0.617,2.918652543723089e-13,1,March1
1.5474124661118302e-17,0.1229698661755505,1,0.871,3.1870507152039255e-13,1,Ctnna2
1.771392531485392e-17,0.11661050132887796,0.205,0.04,3.648360057847313e-13,1,Glra3
2.56012464880276e-17,0.144412194703478,0.993,0.881,5.272832726674165e-13,1,Lsamp
2.6439948601625073e-17,0.17578476950008592,0.802,0.514,5.4455718139907e-13,1,Klhl29
3.401912661485682e-17,0.13261855991473845,0.463,0.215,7.006579317595911e-13,1,L3mbtl1
3.714660189471973e-17,0.15807432774365915,0.813,0.546,7.650714126236475e-13,1,Chl1
3.8005874851084536e-17,0.1302192647364257,0.877,0.606,7.827689984329372e-13,1,Snap91
4.0212484730878395e-17,0.16695961397076164,0.851,0.678,8.282163355171714e-13,1,Eml6
4.0335334909381626e-17,0.16911303723788207,0.709,0.366,8.307465577936239e-13,1,Hs3st4
4.327807220613505e-17,0.12877263945861694,0.966,0.828,8.913551751575575e-13,1,Camta1
4.7264630540926934e-17,0.1662018480521858,0.414,0.212,9.73462330620931e-13,1,Uchl1
4.8357488925186034e-17,0.12392296580645212,0.985,0.915,9.959708419031316e-13,1,Ttc3
5.2330533411973275e-17,0.1485867910290124,0.757,0.45,1.0777996661530016e-12,1,Rab3c
6.557766891497224e-17,0.09612060222723395,0.985,0.706,1.3506376689727681e-12,1,Rims1
6.589427574730835e-17,0.12634538922589586,0.44,0.191,1.3571585032915629e-12,1,Ankrd55
7.067418795493608e-17,0.13535763264592393,0.578,0.329,1.4556055751198634e-12,1,Gprasp2
7.924492088550476e-17,0.14239173136667901,0.593,0.318,1.632128390557856e-12,1,Tro
8.024984773831061e-17,0.16127408526545017,0.959,0.82,1.6528258640182454e-12,1,Ncam2
1.1225156412205603e-16,0.1419271143012245,0.44,0.203,2.311933214657866e-12,1,Gm13629
1.2176436217476728e-16,0.26455472273640734,0.463,0.204,2.5078588033515067e-12,1,Gm45321
1.3869635066741358e-16,0.15943743247807018,0.854,0.639,2.85659003834605e-12,1,Plxna4
1.5669815925740233e-16,0.12236905455145461,0.347,0.127,3.2273552880654585e-12,1,Slc7a14
1.684087637775102e-16,0.1401525763425408,0.765,0.502,3.4685468987616e-12,1,Gpi1
1.7372373906527623e-16,0.17093499464028383,0.563,0.318,3.5780141297884294e-12,1,Atp1b1
1.8404415727697748e-16,0.15629090153207958,0.828,0.618,3.790573463276628e-12,1,Syn3
2.7133368171358776e-16,0.04953931709589032,0.104,0.005,5.588388508573054e-12,1,Gm12236
3.050091139375369e-16,0.2604249971905077,0.489,0.275,6.28196771065751e-12,1,Kctd8
3.3511490770134175e-16,0.1529267644476907,0.664,0.393,6.902026639016834e-12,1,Scn1a
4.081832690343091e-16,0.13166254712806924,0.59,0.337,8.40694260903063e-12,1,Zcchc18
4.443349221584133e-16,0.16977415822786043,0.593,0.384,9.15152205677468e-12,1,D830024N08Rik
4.896457697563841e-16,0.1478636223591826,0.929,0.679,1.0084744273902488e-11,1,Sntg1
5.087188481688763e-16,0.15783296558630727,0.455,0.235,1.0477573396886176e-11,1,Rasgrf1
5.972227987371684e-16,0.19936372936643454,0.549,0.298,1.2300400762790722e-11,1,A830018L16Rik
6.828562385536941e-16,0.21729737013911427,0.739,0.532,1.4064107089251885e-11,1,Cacna2d1
7.009933140672224e-16,0.21675153166001604,0.563,0.315,1.4437658296528513e-11,1,Sorcs3
8.008048602441721e-16,0.19005038927301632,0.799,0.541,1.649337690158897e-11,1,Cntn6
8.13421932380649e-16,0.13884519356964792,0.854,0.595,1.6753238119311845e-11,1,Otud7a
8.390074761774908e-16,0.11580360355684538,0.981,0.748,1.72801979793516e-11,1,Gria4
8.690439146962465e-16,0.08299471890920473,0.989,0.766,1.7898828467083895e-11,1,Erc2
8.866640953907933e-16,0.1273887029746485,0.675,0.372,1.8261733708668778e-11,1,Chd5
9.035524965136815e-16,0.14083694346612652,0.873,0.573,1.8609567218195783e-11,1,Kcnh7
1.1556280322742731e-15,0.10747227478461263,0.981,0.706,2.380131495272093e-11,1,Xkr4
1.1741695243718766e-15,0.13232911901129651,0.728,0.469,2.418319552396317e-11,1,Peg3
1.4123582078087269e-15,0.08965950842829842,0.239,0.065,2.908892964802854e-11,1,Vstm2l
1.522053340533891e-15,0.12078195606407155,0.799,0.457,3.1348210601636016e-11,1,Ptprn
1.6877488911194195e-15,0.12073560442992215,0.84,0.532,3.476087616149556e-11,1,Cacna1b
1.854120599579392e-15,0.1374192695277764,0.985,0.874,3.818746786893716e-11,1,Ccser1
1.8858733080674973e-15,0.2678658421932101,0.795,0.546,3.884144665295818e-11,1,Cmss1
2.0195835484463027e-15,0.15204546317353057,0.604,0.363,4.1595342763800047e-11,1,Grin1
2.4569253705958853e-15,0.20939776306477842,0.847,0.645,5.0602834932792855e-11,1,Gabrg3
2.6448001434416304e-15,0.3099562706631607,0.302,0.134,5.447230375432382e-11,1,mt-Co3
2.810843927025716e-15,0.12596889573162479,0.44,0.211,5.789214152102165e-11,1,Gabrg2
2.9164618558400684e-15,0.17107349505623248,0.582,0.334,6.006744838288205e-11,1,Mctp1
3.7471070601507245e-15,0.09416230921884057,0.216,0.058,7.717541701086432e-11,1,Syt4
3.884790512453199e-15,0.1336049973035613,0.321,0.138,8.001114539448609e-11,1,Bex2
4.073028456538451e-15,0.1991279037250444,0.746,0.619,8.388809409086594e-11,1,Calm2
4.71683067792598e-15,0.15288509005949713,0.91,0.716,9.71478446425635e-11,1,Grid1
4.7219080020850736e-15,0.1303673151453577,0.735,0.417,9.725241721094418e-11,1,Rbfox3
5.2590312494455826e-15,0.15105532833052518,0.56,0.291,1.0831500761358121e-10,1,Nhs
5.312685339912228e-15,0.11403822836345445,0.981,0.786,1.0942006726083225e-10,1,Gria2
6.6806972286437055e-15,0.1696749474209803,0.429,0.19,1.3759564012114576e-10,1,Chrm2
7.202452205415654e-15,0.14829242101327783,0.597,0.409,1.483417056227408e-10,1,Ywhag
8.164601564728109e-15,0.13331225671166186,0.31,0.119,1.6815813382714012e-10,1,L3mbtl4
9.466459298788167e-15,0.18041657359257846,0.668,0.411,1.9497119571784109e-10,1,5730522E02Rik
9.653837807761223e-15,0.09537981174566103,0.19,0.047,1.9883044348865013e-10,1,Dgkk
9.9147515498291e-15,0.10889458678624164,0.5,0.188,2.0420422292028015e-10,1,Vat1l
1.1558507321941782e-14,0.1835441780774193,0.791,0.539,2.380590168027129e-10,1,Kcnq5
1.1837365508980903e-14,0.13881208692402613,0.821,0.623,2.438023800229707e-10,1,Ccdc85a
1.1994045661337028e-14,0.12811311506949385,0.981,0.848,2.4702936444089744e-10,1,Dpp6
1.3803280963392286e-14,0.25856640175741796,0.563,0.266,2.8429237472202755e-10,1,Gm32647
1.46277381095584e-14,0.2791862701464147,0.28,0.093,3.012728941044648e-10,1,mt-Atp6
1.824018481566591e-14,0.15776871777593582,0.31,0.12,3.756748464634551e-10,1,Ndst4
1.9641853115488977e-14,0.06686432248107244,0.989,0.805,4.04543606766611e-10,1,Anks1b
2.0608287645688866e-14,0.1175348523759136,0.892,0.669,4.244482923506079e-10,1,Stau2
2.1248451608232425e-14,0.1148143188786368,0.974,0.776,4.3763310932315503e-10,1,Fgf12
2.320823067415648e-14,0.12008946423314906,0.302,0.12,4.779967189649268e-10,1,Htr4
2.6915135346683412e-14,0.10957947114842337,0.978,0.859,5.543441276002915e-10,1,Map2
2.9078710692915767e-14,0.0990610990230992,0.239,0.075,5.989051254312932e-10,1,Gm15397
3.371552497224253e-14,0.1286946513579459,0.75,0.454,6.944049523283072e-10,1,Slc24a2
3.454806986392368e-14,0.12221984131952811,0.34,0.142,7.115520469173721e-10,1,Serpini1
4.070856985854833e-14,0.10979597187497003,0.358,0.155,8.384337048066615e-10,1,Tmem91
5.0665223980153536e-14,0.10581334874163226,0.257,0.082,1.0435009530952423e-9,1,Oprm1
5.6452290525270524e-14,0.1874731861364426,0.772,0.478,1.1626913756584718e-9,1,Cntnap5b
5.729625582768929e-14,0.12059032914043222,0.989,0.857,1.1800736850270885e-9,1,Pcdh9
6.870972414005692e-14,0.19085651961478456,0.459,0.278,1.4151454783886122e-9,1,Tubb2b
7.686124424804136e-14,0.1253433562652415,0.813,0.583,1.5830341865326598e-9,1,Nalcn
9.256853031589266e-14,0.1031526253355035,0.347,0.148,1.9065414503861254e-9,1,Gprin3
1.1030123731300667e-13,0.09467349933347036,0.989,0.865,2.2717642836986852e-9,1,Ptprd
1.1371634641349525e-13,0.14454477055662227,0.493,0.275,2.342101870732348e-9,1,Ptprr
1.2971464688679108e-13,0.11523168546650675,0.966,0.829,2.671602867280349e-9,1,Akap6
1.456680617216084e-13,0.09280675185062118,0.198,0.046,3.0001793992182466e-9,1,Hs3st2
1.6481678339322404e-13,0.12910688590030234,0.31,0.128,3.3945664707668423e-9,1,Sntg2
1.662007940420008e-13,0.11524454955996433,0.66,0.378,3.4230715540890486e-9,1,Sptbn4
1.885429629696799e-13,0.11737002756995527,0.504,0.261,3.883230865323527e-9,1,Ptpn5
1.9114056907354476e-13,0.11160915190147352,0.735,0.443,3.9367311606387275e-9,1,Adam23
1.9293681237780038e-13,0.10509367900957814,0.231,0.074,3.9737265877331765e-9,1,Calb2
1.955358698901836e-13,0.11379296758634064,0.362,0.154,4.027256776258222e-9,1,Gabra5
2.1143121358887766e-13,0.08585865510553015,0.168,0.037,4.354637275076525e-9,1,Glra1
2.491408845251526e-13,0.14489207616003136,0.575,0.315,5.131305657680043e-9,1,Nova1
3.704295095290408e-13,0.06825651082675965,0.996,0.876,7.629366178260124e-9,1,Nrxn1
3.8614615540660033e-13,0.24969595716012505,0.582,0.386,7.953066216754341e-9,1,Sorcs1
3.9798655915646244e-13,0.13619553881997004,0.53,0.326,8.196931172386501e-9,1,Nsg2
4.1912123818630015e-13,0.10622506308653856,0.354,0.152,8.632221021685038e-9,1,2210408F21Rik
5.095830404334644e-13,0.20504321440522819,0.466,0.318,1.0495372300767634e-8,1,Tubb2a
5.110331123076506e-13,0.0865815757583534,0.291,0.109,1.0525237981088371e-8,1,Caly
6.24509655592672e-13,0.12717920971535274,0.843,0.645,1.2862400866586671e-8,1,Gpm6a
6.274980673973803e-13,0.12447344908297714,0.537,0.303,1.2923950196116444e-8,1,Lin28b
6.365582229106518e-13,0.13529729871774943,0.896,0.716,1.3110553159067784e-8,1,Mgat4c
6.950972714569059e-13,0.10518895342577692,0.466,0.239,1.4316223402926435e-8,1,Map7d2
7.140728461991242e-13,0.07190568545824405,0.981,0.724,1.4707044340317162e-8,1,Lrrc7
7.536379994354013e-13,0.11833094558204893,0.78,0.526,1.5521928236371527e-8,1,Csrnp3
7.546830162995375e-13,0.17189255174573725,0.604,0.344,1.5543451403705273e-8,1,Zfp385b
7.934162839919613e-13,0.06509488845292036,0.138,0.022,1.6341201785098436e-8,1,Tacr1
8.854108265666408e-13,0.11901637499427231,0.91,0.802,1.8235921383966533e-8,1,Rtn3
8.911044481415788e-13,0.11968188303759114,0.769,0.478,1.8353187213923957e-8,1,Gpr158
9.661123437956492e-13,0.12899581402989962,0.646,0.405,1.989804983281519e-8,1,B830012L14Rik
9.773378881288497e-13,0.11215901496904893,0.466,0.248,2.0129251143901787e-8,1,Pgap1
9.875463436426732e-13,0.07530808703213498,0.944,0.689,2.0339504493664496e-8,1,Syt1
1.0963022007801324e-12,0.0947715744528494,0.836,0.532,2.2579440127267608e-8,1,Elavl3
1.1558762275036247e-12,0.18706083751110414,0.825,0.621,2.3806426781664654e-8,1,Grik1
1.3225531561600567e-12,0.1686357836517084,0.657,0.36,2.7239304804272528e-8,1,Pcsk2
1.3352861215967926e-12,0.24042329897186662,0.284,0.118,2.750155296040754e-8,1,mt-Co2
1.3808684642732786e-12,0.13403472812344197,0.716,0.446,2.8440366890172447e-8,1,Edil3
1.4230872543711238e-12,0.1260012393906904,0.896,0.729,2.9309905091027668e-8,1,Dock3
1.4321880896867805e-12,0.12652477891433972,0.243,0.078,2.949734589518893e-8,1,Cdh9
1.5013949753610282e-12,0.1916097540368607,0.728,0.493,3.092273091253574e-8,1,Clstn2
1.568366565522375e-12,0.11272736123379823,0.552,0.313,3.2302077783498834e-8,1,Dnm1
1.6496184694951138e-12,0.11012773178254043,0.847,0.583,3.397554199772136e-8,1,Garnl3
2.0079478537157213e-12,0.07951148079497794,0.966,0.763,4.1355693995128996e-8,1,Opcml
2.152049605956126e-12,0.12204309012326009,0.993,0.945,4.4323613684272376e-8,1,Pde4d
2.7111198874605455e-12,0.09366371234772897,0.951,0.758,5.5838225202137394e-8,1,Cntn1
2.7196522540220087e-12,0.10810001048777594,0.313,0.15,5.601395782383729e-8,1,Gm32250
2.799269143699135e-12,0.11000884408890849,0.772,0.514,5.7653747283627384e-8,1,Jakmip2
2.9556058934194743e-12,0.0866385510922368,0.254,0.086,6.08736589808675e-8,1,AW551984
3.0078971854991972e-12,0.12161202856737169,0.478,0.207,6.195065043254146e-8,1,Kcnj3
3.25275923599629e-12,0.12091858032508662,0.787,0.571,6.699382922457959e-8,1,Sybu
3.8975791479350865e-12,0.0830815405663415,0.246,0.093,8.027454013087105e-8,1,Fxyd7
4.02025250405666e-12,0.13186930480010256,0.291,0.15,8.280112057355097e-8,1,Pcsk1n
4.142367595681844e-12,0.12031502782032877,0.873,0.677,8.531620300066326e-8,1,Apba1
4.271790538475951e-12,0.10449222326320196,0.985,0.858,8.798179793045069e-8,1,Nav3
4.428104297365277e-12,0.11824839850163837,0.925,0.754,9.120123610853523e-8,1,A230057D06Rik
4.987096030300903e-12,0.09991405541416765,0.996,0.927,1.027142298400774e-7,1,Ank2
4.992840470727425e-12,0.1524926508285625,0.69,0.419,1.0283254233510205e-7,1,Cdh12
4.9936306609146e-12,0.1241873433369946,0.526,0.287,1.028488170921971e-7,1,Scn9a
5.020741679951747e-12,0.191640285477831,0.336,0.164,1.0340719564028618e-7,1,Reln
5.181019935904894e-12,0.10963174880136245,0.511,0.279,1.067082865998972e-7,1,Slc12a5
5.559772025847799e-12,0.10786949966847986,0.728,0.472,1.1450906464436127e-7,1,Dnajc6
5.763342822724392e-12,0.14803777871559026,0.694,0.469,1.1870180877683158e-7,1,Lrrtm3
6.151411457576606e-12,0.10065731407940057,0.425,0.224,1.2669447038024777e-7,1,Tmem130
6.232837278321192e-12,0.19034392660127464,0.455,0.303,1.2837151658430326e-7,1,Tubb5
8.990184776985473e-12,0.11458574283025341,0.519,0.291,1.851618456667928e-7,1,Ank1
9.671948377465018e-12,0.10650641596219262,0.448,0.237,1.992034487822695e-7,1,Slc16a7
9.99172069658601e-12,0.06663285614547276,0.216,0.068,2.0578947946688547e-7,1,Resp18
1.0319416889990346e-11,0.09079212599930878,0.194,0.067,2.1253871026624117e-7,1,Ndn
1.0982110737602174e-11,0.12963450090892925,0.884,0.774,2.2618755275165437e-7,1,Gnas
1.1214660737706018e-11,0.10532789252302532,0.634,0.349,2.3097715255379314e-7,1,Camk2b
1.2565651559216288e-11,0.1285317205744922,0.642,0.399,2.5880215951361866e-7,1,Gabrb2
1.315107369919711e-11,0.10831595037121167,0.784,0.498,2.7085951390866366e-7,1,9530059O14Rik
1.3663689411596484e-11,0.13629807857974063,0.888,0.669,2.8141734712124117e-7,1,Cntn4
1.4409305419373008e-11,0.11065877518497919,0.444,0.258,2.9677405441740647e-7,1,Inpp5f
1.558261908455037e-11,0.09230045704571677,0.728,0.442,3.209396226653994e-7,1,Kif5a
1.5809161217797168e-11,0.07654388330661602,0.146,0.03,3.256054844417505e-7,1,4933413L06Rik
1.5932533917230695e-11,0.09694975174768455,0.19,0.059,3.281464685592834e-7,1,Syt2
1.6440902807549562e-11,0.17341353616896837,0.873,0.694,3.386168342242908e-7,1,Schip1
1.6825915523430595e-11,0.17211216742211627,0.522,0.32,3.465465561205765e-7,1,Slit2
1.7141448591331252e-11,0.08811982979875832,0.929,0.716,3.5304527518705845e-7,1,Sgip1
1.8855568990538386e-11,0.10071239613691653,0.347,0.163,3.883492989291286e-7,1,Cpne5
2.02472847660125e-11,0.19193821023791988,0.437,0.263,4.1701307704079347e-7,1,Cpne4
2.0898278240338388e-11,0.10242941415012335,0.187,0.06,4.3042093863800944e-7,1,Trpc4
