p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
1.089765267354285e-35,0.5260996829651869,0.895,0.424,2.3091036249969947e-31,1,Nav3
1.445863815153596e-35,0.5204170204144423,0.927,0.449,3.0636408379289544e-31,1,Il1rapl1
2.141047642186787e-35,0.5906314035829703,0.826,0.224,4.536665849029583e-31,1,Enox1
3.7962896865968916e-35,0.5005111544522521,0.755,0.088,8.043958216930154e-31,1,Hecw1
9.149645793230377e-35,0.584440621409569,0.846,0.249,1.9387184471275845e-30,1,Kcnq3
2.0740337204616636e-34,0.513379987019205,0.773,0.127,4.394670050286219e-30,1,Stmn2
2.077598861979425e-34,0.5711581386027131,0.781,0.156,4.402224228648203e-30,1,Slc35f1
2.3857525517968805e-34,0.44860445320581976,0.68,0.063,5.0551710820024104e-30,1,Sptbn4
3.434974681196589e-34,0.6306639058148048,0.711,0.088,7.278367851987453e-30,1,Kcnc2
3.648997959549605e-34,0.4854333634024718,0.749,0.122,7.731861776489659e-30,1,Snap91
4.171836559735899e-34,0.6954010371572357,0.723,0.078,8.839704486424397e-30,1,Gm20642
4.515261392550431e-34,0.6311003948774242,0.909,0.449,9.567387364675108e-30,1,Negr1
5.393268584087941e-34,0.453664543006546,0.727,0.102,1.1427796802823938e-29,1,Unc80
7.429416316719739e-34,0.44235031011533194,0.711,0.088,1.5742190233497456e-29,1,Scn3a
7.606443798638586e-34,0.7235525594988609,0.798,0.195,1.61172937649353e-29,1,Hs6st3
1.2417317669112586e-33,0.4733837324393667,0.747,0.102,2.631105440908266e-29,1,Atp1a3
1.3149418127035106e-33,0.5044244953787804,0.844,0.283,2.7862302069374686e-29,1,Akap6
1.4224163992946918e-33,0.7028384812578363,0.814,0.254,3.0139581084655224e-29,1,Arpp21
2.2773164975622277e-33,0.5342420658423913,0.674,0.068,4.825405926684604e-29,1,Camk4
2.3087760085379626e-33,0.5323067963468344,0.706,0.093,4.892065484491089e-29,1,Pak7
2.489694517187555e-33,0.5602303592558517,0.711,0.088,5.27541371246871e-29,1,Slc24a2
3.253929743111359e-33,0.6947720710774998,0.682,0.078,6.894751732678658e-29,1,Spock1
3.362791592442691e-33,0.7373671091258457,0.69,0.083,7.125419105226818e-29,1,Thsd7b
3.7268233507629826e-33,0.45067077030258035,0.668,0.063,7.896765997931683e-29,1,Dpysl5
4.315013163494777e-33,0.6910869722901202,0.711,0.127,9.143081392129084e-29,1,Nxph1
6.198763580678331e-33,0.5823788340463142,0.694,0.083,1.3134560151099317e-28,1,Fstl5
1.0349460389596376e-32,0.5725422901202388,0.656,0.054,2.192947161951576e-28,1,Gm32509
1.3042972094896265e-32,0.4655124047532408,0.702,0.102,2.7636753571875697e-28,1,Chd5
1.3903433502918818e-32,0.5396338089669802,0.777,0.166,2.9459985249334682e-28,1,Rasgef1b
1.7055411541073323e-32,0.44954385583343714,0.877,0.322,3.6138711514380263e-28,1,Dnm3
2.564320644775634e-32,0.5521001030754814,0.708,0.093,5.433539014215091e-28,1,D430041D05Rik
3.869588437697607e-32,0.6604657621352953,0.68,0.078,8.199270940637459e-28,1,Kctd16
7.437871342363731e-32,0.48719120288940226,0.642,0.054,1.576010558733451e-27,1,Ablim3
1.1233930816629194e-31,0.46608660870194546,0.68,0.073,2.38035760073556e-27,1,Syt16
1.4016207446931364e-31,0.6103725923322443,0.668,0.098,2.9698941959302866e-27,1,Pcdh15
3.6623253211551455e-31,0.5167593291237924,0.931,0.576,7.760101122995637e-27,1,Macrod2
3.7371157160109227e-31,0.5510396855418426,0.676,0.083,7.918574490655544e-27,1,Edil3
3.8131820196313687e-31,0.42213433390269556,0.646,0.068,8.079751381396908e-27,1,Camk2b
3.8538900854011515e-31,0.47284317383088964,0.86,0.234,8.1660077019565e-27,1,Frmd5
5.036741720669965e-31,0.5296997069863661,0.706,0.093,1.067235203192759e-26,1,Lhfpl3
5.105830586373188e-31,0.7299020525259245,0.751,0.132,1.0818744429466148e-26,1,Galntl6
5.285745291939319e-31,0.44266100150605375,0.684,0.078,1.1199965699090224e-26,1,Adam23
8.118145289399132e-31,0.4473881210182739,0.648,0.073,1.720153805370782e-26,1,Scn1a
8.21936153036799e-31,0.457289271281096,0.666,0.083,1.7416005146696732e-26,1,Epha10
9.835930094400072e-31,0.7284936317246243,0.713,0.107,2.0841352277024314e-26,1,Cntnap5b
1.8110853691077e-30,0.4396927816831363,0.69,0.073,3.837508788602305e-26,1,Csrnp3
2.3003760851436537e-30,0.4288561305480956,0.798,0.18,4.8742668868108876e-26,1,Otud7a
2.6611618258378638e-30,0.44448990235907054,0.654,0.083,5.63873579276785e-26,1,Grin1
2.7752593115358622e-30,0.5223307567084376,0.911,0.361,5.880496955213339e-26,1,Opcml
3.0430756432603593e-30,0.45766864644334343,0.67,0.088,6.447972980504376e-26,1,Pacsin1
3.466423418994798e-30,0.7358015689228528,0.672,0.078,7.345004582508077e-26,1,Nell1
6.591320139300568e-30,0.46940577931636096,0.81,0.244,1.3966348243163973e-25,1,Dock3
8.145362227848135e-30,0.4068149065392444,0.621,0.078,1.7259208024587415e-25,1,Carmil3
8.489662722793487e-30,0.4043894922214583,0.658,0.068,1.798874634332712e-25,1,Map6
1.0145386787727999e-29,0.6295555209472742,0.682,0.088,2.1497060064516857e-25,1,Gm26871
1.2332206495256963e-29,0.36088605042926414,0.958,0.483,2.613071234279998e-25,1,Cadm2
1.611586507420651e-29,0.6969221752309674,0.682,0.107,3.4147906505736175e-25,1,Samd5
2.9751145499668175e-29,0.4552968655275634,0.688,0.112,6.303970219924689e-25,1,Kif5a
3.047689810256078e-29,0.49663146445184575,0.644,0.068,6.4577499389516035e-25,1,Srrm4
3.245307578168847e-29,0.4910052980356048,0.694,0.102,6.87648222738197e-25,1,Pcdha-all
4.644728707930471e-29,0.47683057388475625,0.702,0.102,9.841715659233876e-25,1,Plppr1
5.064236792007707e-29,0.4581247205913772,0.883,0.38,1.073061133858513e-24,1,Erc2
7.419486615504642e-29,0.6413040481057433,0.676,0.098,1.5721150189592786e-24,1,Grm8
1.3711589642391643e-28,0.5859105441084419,0.834,0.307,2.905348729326365e-24,1,Unc5c
1.9210233733533906e-28,0.5845857868363378,0.67,0.102,4.0704564257984995e-24,1,Tmem163
2.0333607212557472e-28,0.6490424188040422,0.769,0.215,4.308488032268803e-24,1,Gabrg3
2.4583542907013986e-28,0.5140697478235916,0.727,0.137,5.209006906567193e-24,1,Gpr158
2.601184950723136e-28,0.40834286572090817,0.609,0.054,5.511650792087253e-24,1,Unc13a
3.911003029533963e-28,0.3971687065997034,0.621,0.063,8.287024319279514e-24,1,Ly6h
6.262172687875797e-28,0.5384111667584098,0.804,0.244,1.3268917708340027e-23,1,Brinp3
6.506519047466409e-28,0.59580077937614,0.794,0.234,1.3786663209676574e-23,1,Dcc
7.436714374087262e-28,0.33107110142933127,0.953,0.541,1.57576540872535e-23,1,Ctnna2
