p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
2.4691903876161367e-8,0.2882290930606586,0.75,0.41,5.231967512319832e-4,6,Cd47
2.7849797964383886e-8,0.45277337581270116,0.818,0.516,5.901093690673302e-4,6,Tenm1
2.856408746535035e-8,0.40685856627203043,0.864,0.584,6.052444493033085e-4,6,Inpp4b
3.0922626524993984e-8,0.25005430587889166,0.75,0.369,6.552195334380975e-4,6,Lmo7
3.291515151215481e-8,0.3667013255685645,0.841,0.482,6.974391453910483e-4,6,Nell2
3.319977897821254e-8,0.293946985490262,0.773,0.376,7.034701167693455e-4,6,Synpo2
3.792715593317573e-8,0.3188928214789772,0.659,0.198,8.036385070680605e-4,6,A330015K06Rik
4.601989301861478e-8,0.35833769781226144,0.773,0.212,9.751155131714286e-4,6,6330411D24Rik
5.4497697864497094e-8,0.399593980429666,0.841,0.522,0.001154751720050829,6,Lrfn5
7.103305069792e-8,0.32909521256857494,0.705,0.273,0.0015051193112382269,6,Gm30382
7.882096754268636e-8,0.30474114920468787,0.818,0.61,0.0016701374812619814,6,Cttnbp2
9.229602246484168e-8,0.31037376097831226,0.773,0.542,0.0019556604200075306,6,Tox
1.1662488439502824e-7,0.3079734690621196,0.682,0.32,0.0024711646754462533,6,Cdh7
1.1851794025001931e-7,0.28855009827300315,0.705,0.264,0.002511276635957659,6,Igsf21
1.2086074014123337e-7,0.2491322705567499,0.886,0.571,0.0025609182228525937,6,Prkag2
1.4720459953415772e-7,0.3095813029481149,0.818,0.382,0.003119118259529268,6,Ablim3
2.0004005639897764e-7,0.250046127103244,0.773,0.363,0.004238648755037937,6,Neto2
2.2958147873540802e-7,0.3407441694464177,0.818,0.452,0.00486460195292456,6,Hs3st5
2.335434168485426e-7,0.35548035402227696,0.841,0.624,0.004948551459603769,6,Schip1
2.3503307485683835e-7,0.2486188377805924,0.818,0.508,0.004980115823141547,6,A830082K12Rik
2.9475443472934725e-7,0.315330375099352,0.818,0.386,0.006245551717480139,6,Samd5
3.3666843482078185e-7,0.35407526784731735,0.932,0.733,0.007133667465417546,6,Rbfox1
3.597250131525412e-7,0.29381226655317394,0.773,0.444,0.007622213303689195,6,Galnt18
3.747414625555346e-7,0.4444635666420286,0.864,0.512,0.007940396850089222,6,Lingo2
3.8866365160873674e-7,0.2352189498979752,0.886,0.481,0.008235394113937523,6,Stxbp1
6.053103479006259e-7,0.31054873538064437,0.75,0.329,0.012825920961666362,6,Prox1
6.361049669908685e-7,0.23883599450760484,0.909,0.76,0.013478428145569514,6,Tcf7l2
7.364156944064434e-7,0.3189425977932103,0.864,0.545,0.015603912148778128,6,Lrrtm4
7.648821347823435e-7,0.37960965667113644,0.705,0.272,0.016207087553903078,6,Gm48749
7.804939987946974e-7,0.3307641320080934,0.864,0.542,0.016537887340460845,6,Shisa9
7.894005868415454e-7,0.3718855706233868,0.75,0.376,0.016726609034585505,6,Cntn3
8.719128558380673e-7,0.2454677735204857,0.773,0.369,0.01847496150235281,6,Cacna1g
9.503830702111175e-7,0.212260453496052,0.591,0.143,0.020137666874703367,6,Gm41414
9.688982685063182e-7,0.43010876030435946,0.636,0.227,0.020529985411380375,6,C130073E24Rik
1.0879519001472588e-6,0.21889924957141238,0.818,0.547,0.023052612812220267,6,Ildr2
1.1913939873142749e-6,0.23259616190870824,0.75,0.292,0.02524444719720217,6,Tmem150c
1.435115910028089e-6,0.3152312176636609,0.932,0.879,0.030408671017585178,6,Celf2
1.5244706624285187e-6,0.4426923885059748,0.614,0.24,0.032302008866197884,6,Sv2b
1.5589775083761167e-6,0.3910945268893523,0.841,0.573,0.033033174424981535,6,Rims1
1.663852844748578e-6,0.25107350180600985,0.636,0.273,0.03525537792737762,6,Gm1043
1.957095053604191e-6,0.3177457723368756,0.795,0.492,0.04146888709081921,6,Galnt17
2.0043629851819386e-6,0.26485864220297534,0.795,0.378,0.042470447293020096,6,Mir124-2hg
2.010288022713034e-6,0.23008029883679412,0.705,0.29,0.042595992913266476,6,Syt13
2.3976294186347804e-6,0.23294040895577095,0.795,0.409,0.05080336975145236,6,Syt16
