p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
2.2289290068649123e-11,0.22669195299698275,0.716,0.351,4.610985436501444e-7,9,Gm48091
2.7036571311570983e-11,0.23439644390169234,0.91,0.736,5.593055507224689e-7,9,Cdh13
3.02746947416543e-11,0.23247243286030117,1,0.91,6.262926101206025e-7,9,Meg3
4.1765948104451885e-11,0.21445101608274508,1,0.882,8.640121684367961e-7,9,Pcdh9
6.699046166583737e-11,0.2501877504218868,0.925,0.721,1.3858316804811777e-6,9,Egfem1
7.860793077363434e-11,0.23123117952419336,1,0.824,1.6261622639141734e-6,9,Grm5
1.2417423636343797e-10,0.21377754790693193,1,0.775,2.5687924276504413e-6,9,Cntnap2
1.9009644911054766e-8,0.20477694831618776,0.851,0.607,3.932525242749899e-4,9,Nrg3os
5.190345181357661e-19,0.4553966254008629,0.841,0.397,1.0737267076674595e-14,10,Gm26871
7.226024323808938e-15,0.4163603703419786,0.921,0.542,1.494847651866355e-10,10,Nxph1
2.149733754342889e-14,0.28416635568038884,0.889,0.533,4.4471542176091347e-10,10,Gap43
3.742211705699809e-13,0.3614013514000237,0.984,0.668,7.741513355581195e-9,10,Dcc
6.175565148211464e-13,0.3594822690548375,0.937,0.538,1.2775391622105056e-8,10,Cdh18
1.3321287741684739e-11,0.20758816345068554,0.905,0.487,2.755774795122322e-7,10,Rmst
5.5046210538165545e-11,0.26012282702575046,0.524,0.217,1.1387409574030306e-6,10,Atp6v0c
7.990026088497142e-11,0.31641413889877845,1,0.808,1.6528966969274036e-6,10,Nkain2
2.0463397415442568e-10,0.24014386773883922,1,0.911,4.2332630233326044e-6,10,Meg3
2.472052733867413e-10,0.29407907013706636,0.984,0.797,5.113935490551517e-6,10,Dab1
2.4869087626755e-10,0.22007030067486255,0.889,0.527,5.144668157346806e-6,10,Runx1t1
2.7188150474540164e-10,0.2329209895101204,0.968,0.67,5.624412688668124e-6,10,A230006K03Rik
6.702510385731099e-10,0.29557512605592207,0.984,0.87,1.3865483234961925e-5,10,Negr1
9.760181722073193e-10,0.24831747786549507,0.857,0.476,2.0190887928452815e-5,10,Nkain3
1.5091150804717418e-9,0.2186913067819803,0.619,0.285,3.1219063669718925e-5,10,Dlgap2
6.0423064819988315e-9,0.26486848499730375,0.984,0.731,1.2499719419310982e-4,10,Cntn5
6.526210996844708e-9,0.2987699249124821,0.889,0.571,1.3500772689172647e-4,10,Cmss1
1.127753983087001e-8,0.2571354197425849,0.984,0.832,2.332984664812079e-4,10,Ptprn2
